Order_Number,Customer_identifier,Order_Date,City,Region,State_Code,Country_Code,Cart_Discount_Amount,Order_Subtotal_Amount,Shipping_Method_Title,Currency,Currency_Symbol,Order_Shipping_Amount,Order_Refund_Amount,Order_Total_Amount,Order_Total_Tax_Amount,SKU,Item_#,Item_Name,Quantity_(- Refund),Item_Cost,Coupon_Code,Discount_Amount,Discount_Amount_Tax,Attribution,Website
227,899,23/06/2023,Glasgow,Scotland,,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
278,900,11/08/2023,London,Greater London,London,GB,9,35.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,35.98,discount,9,0,Unknown,Woocommerce
277,901,11/08/2023,Vilnius,Lithuania,Vilniaus apskr.,LT,9,35.98,Shipping,GBP,£,6.99,0,33.97,5.9,,1,Two Months' Supply,1,35.98,discount,9,0,Unknown,Woocommerce
274,902,05/08/2023,Weston-Super-Mare,South West,England,GB,6,35.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,35.98,discount,6,0,Unknown,Woocommerce
202,902,01/06/2023,Weston-Super-Mare,South West,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
122,902,14/03/2023,Weston-Super-Mare,South West,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
269,903,29/07/2023,Bristol,South West,England,GB,0,89.94,Shipping,GBP,£,2.99,0,92.93,14.99,,1,Two Months' Supply,3,29.98,,,,Unknown,Woocommerce
268,904,29/07/2023,Bristol,South West,Gloucestershire,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
229,904,26/06/2023,Bristol,South West,Gloucestershire,GB,0,19.99,Shipping,GBP,£,2.99,0,22.98,3.33,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
265,905,26/07/2023,Amsterdam,Netherlands,Nederland,NL,0,59.96,Shipping,GBP,£,6.99,0,66.95,11.62,,1,Two Months' Supply,2,29.98,,,,Unknown,Woocommerce
263,906,24/07/2023,Loughborough,East Midlands,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
262,907,23/07/2023,Leeds,Yorkshire and the Humber,United Kingdom,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
258,908,19/07/2023,Sevenoaks,South East,Kent,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
221,908,19/06/2023,Sevenoaks,South East,Kent,GB,0,19.99,Shipping,GBP,£,3.99,0,23.98,3.33,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
257,909,16/07/2023,Preston,North West,England,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
256,910,15/07/2023,Plymouth,South West,,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
255,911,14/07/2023,Cardiff,Wales,Wales,GB,0,59.96,Shipping,GBP,£,3.99,0,63.95,10,,1,Two Months' Supply,2,29.98,,,,Unknown,Woocommerce
250,912,13/07/2023,Leatherhead,South East,Surrey,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
246,913,09/07/2023,London,Greater London,England,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
149,913,09/04/2023,London,Greater London,,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
112,913,08/03/2023,London,Greater London,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
82,913,07/02/2023,London,Greater London,England,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
243,914,05/07/2023,Egham,South East,Surrey,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
242,915,05/07/2023,Dooradoyle,Ireland,Limerick,IE,0,59.96,Shipping,GBP,£,9.99,0,69.95,13.08,,1,Two Months' Supply,2,29.98,,,,Unknown,Woocommerce
209,915,08/06/2023,Dooradoyle,Ireland,LK,IE,0,29.98,Shipping,GBP,£,6.99,0,36.97,6.92,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
241,916,04/07/2023,Rugeley,West Midlands,Staffordshire,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
161,916,26/04/2023,Rugeley,West Midlands,Staffordshire,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
239,917,02/07/2023,Brighton,South East,,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
236,918,02/07/2023,Exeter,South West,Devon,GB,3,29.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,29.98,discount,3,0,Unknown,Woocommerce
234,919,28/06/2023,Bristol,South West,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
233,920,27/06/2023,Berwickshire,Scotland,Scottish borders,GB,3,29.98,Shipping,GBP,£,3.99,0,30.97,4.49,,1,Two Months' Supply,1,29.98,discount,3,0,Unknown,Woocommerce
231,921,27/06/2023,London,Greater London,,GB,0,59.96,Shipping,GBP,£,2.99,0,62.95,10,,1,Two Months' Supply,2,29.98,,,,Unknown,Woocommerce
217,921,15/06/2023,London,Greater London,,GB,0,19.99,Shipping,GBP,£,3.99,0,23.98,3.33,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
228,922,25/06/2023,Swindon,South West,Wiltshire,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
226,923,22/06/2023,Ramsgate,South East,England,GB,3,29.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,29.98,discount,3,0,Unknown,Woocommerce
225,924,20/06/2023,Exeter,South West,England,GB,0,19.99,Shipping,GBP,£,2.99,0,22.98,3.33,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
223,925,20/06/2023,Brindisi,Italy,Puglia,IT,0,29.98,Shipping,GBP,£,6.99,0,36.97,6.67,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
222,926,19/06/2023,Malmö,Sweden,,SE,0,29.98,Shipping,GBP,£,9.99,0,39.97,8,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
125,926,19/03/2023,Malmö,Sweden,,SE,0,29.98,Shipping,GBP,£,6.99,0,36.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
220,927,18/06/2023,Johanneshov,Sweden,,SE,3,29.98,Shipping,GBP,£,6.99,0,33.97,6.8,,1,Two Months' Supply,1,29.98,discount,3,0,Unknown,Woocommerce
216,928,14/06/2023,Bristol,South West,Bristol,GB,3,29.98,Shipping,GBP,£,3.99,0,30.97,4.49,,1,Two Months' Supply,1,29.98,discount,3,0,Unknown,Woocommerce
215,929,13/06/2023,Nösund,Sweden,Västra Götalands län,SE,0,29.98,Shipping,GBP,£,6.99,0,36.97,7.4,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
205,930,04/06/2023,London,Greater London,Greater London,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
203,931,03/06/2023,Bradford,Yorkshire and the Humber,West Yorkshire,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
201,932,31/05/2023,Plzeň,Czech Republic,,CZ,0,29.98,Shipping,GBP,£,6.99,0,36.97,6.41,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
199,933,30/05/2023,Liskeard,South West,Cornwall,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
70,933,23/01/2023,Liskeard,South West,Cornwall,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
198,934,30/05/2023,Paris,France,,FR,0,29.98,Shipping,GBP,£,6.99,0,36.97,6.16,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
166,934,30/04/2023,Paris,France,,FR,0,19.99,Shipping,GBP,£,6.99,0,26.98,3.33,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
196,935,24/05/2023,Tyrone,Northern Ireland,Tyrone,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
195,936,23/05/2023,London,Greater London,London,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
194,937,23/05/2023,Warlingham,South East,England,GB,3,29.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,29.98,discount,3,0,Unknown,Woocommerce
192,938,22/05/2023,Winscombe,South West,North Somerset,GB,8.99,89.94,Shipping,GBP,£,2.99,0,83.94,13.49,,1,Two Months' Supply,3,29.98,discount,8.99,0,Unknown,Woocommerce
191,939,21/05/2023,Walton-On-Thames,South East,England,GB,0,19.99,Shipping,GBP,£,2.99,0,22.98,3.33,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
190,940,20/05/2023,Dessau-Roßlau,Germany,SA,DE,0,59.96,Shipping,GBP,£,9.99,0,69.95,11.18,,1,Two Months' Supply,2,29.98,,,,Unknown,Woocommerce
119,940,11/03/2023,Dessau-Roßlau,Germany,SA,DE,0,29.98,Shipping,GBP,£,6.99,0,36.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
187,941,17/05/2023,Chepstow,Wales,England,GB,0,19.99,Shipping,GBP,£,2.99,0,22.98,3.33,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
185,942,15/05/2023,London,Greater London,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
184,943,14/05/2023,Cardiff,Wales,Wales,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
183,944,14/05/2023,Pontypridd,Wales,Wales,GB,0,59.96,Shipping,GBP,£,2.99,0,62.95,10,,1,Two Months' Supply,2,29.98,,,,Unknown,Woocommerce
182,945,12/05/2023,Pontyclun,Wales,Wales,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
180,946,10/05/2023,Bristol,South West,Avon,GB,3,29.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,29.98,discount,3,0,Unknown,Woocommerce
178,947,08/05/2023,West Kirby,North West,Wirral,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
177,948,08/05/2023,Egham,South East,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
176,949,07/05/2023,London,Greater London,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
174,950,06/05/2023,Bristol,South West,UK,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
172,951,03/05/2023,Wooler,North East,,GB,3,29.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,29.98,discount,3,0,Unknown,Woocommerce
170,952,03/05/2023,Southampton,South East,Hampshire,GB,3,29.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,29.98,discount,3,0,Unknown,Woocommerce
169,953,03/05/2023,Hindhead,South East,Surrey,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
167,954,02/05/2023,Gillingham,South East,Dorset,GB,3,29.98,Shipping,GBP,£,3.99,0,30.97,4.49,,1,Two Months' Supply,1,29.98,discount,3,0,Unknown,Woocommerce
164,955,29/04/2023,London,Greater London,England,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
163,956,26/04/2023,Shefford,East of England,Bedfordshire,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
162,957,26/04/2023,Berlin,Germany,BE,DE,0,29.98,Shipping,GBP,£,9.99,0,39.97,4.78,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
160,958,26/04/2023,Chipping Norton,South East,Oxfordshire,GB,3,29.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,29.98,discount,3,0,Unknown,Woocommerce
158,959,19/04/2023,Martock,South West,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
157,960,18/04/2023,Budapest,Hungary,,HU,0,29.98,Shipping,GBP,£,9.99,0,39.97,6.37,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
156,961,17/04/2023,"Ridgeway, Sheffield",Yorkshire and the Humber,,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
155,962,17/04/2023,Bristol,South West,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
153,963,14/04/2023,Bristol,South West,England,GB,0,59.96,Shipping,GBP,£,3.99,0,63.95,10,,1,Two Months' Supply,2,29.98,,,,Unknown,Woocommerce
150,964,11/04/2023,Ballindalloch,Scotland,Scotland,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
148,965,07/04/2023,Berlin,Germany,,DE,0,29.98,Shipping,GBP,£,6.99,0,36.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
147,966,07/04/2023,Glasgow,Scotland,Scotland,GB,3,29.98,Shipping,GBP,£,3.99,0,30.97,0,,1,Two Months' Supply,1,29.98,discount,3,0,Unknown,Woocommerce
146,967,06/04/2023,Bristol,South West,,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
144,968,04/04/2023,Skelmorlie,Scotland,Ayrshire,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
142,969,03/04/2023,Vlodrop,Netherlands,Limburg,NL,0,29.98,Shipping,GBP,£,6.99,0,36.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
116,969,10/03/2023,Vlodrop,Netherlands,Limburg,NL,0,19.99,Shipping,GBP,£,6.99,0,26.98,0,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
133,969,27/03/2023,Woodbridge,East of England,Suffolk,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
140,970,30/03/2023,Saltford,South West,,GB,3,29.98,Shipping,GBP,£,2.99,0,29.97,0,,1,Two Months' Supply,1,29.98,discount,3,0,Unknown,Woocommerce
139,971,30/03/2023,Middlesbrough,Yorkshire and the Humber,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
138,972,30/03/2023,"Farnham,",South East,Surrey,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
137,973,29/03/2023,Glasgow,Scotland,,GB,0,59.96,Shipping,GBP,£,3.99,0,63.95,0,,1,Two Months' Supply,2,29.98,,,,Unknown,Woocommerce
135,974,29/03/2023,Dorking,South East,England,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
134,975,28/03/2023,London,Greater London,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
132,976,25/03/2023,Bristol,South West,Gloucestershire,GB,0,19.99,Shipping,GBP,£,2.99,0,22.98,0,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
130,977,24/03/2023,Bristol,South West,BRISTOL,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
73,977,29/01/2023,Bristol,South West,,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
129,978,23/03/2023,Kingston,South East,,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
127,979,22/03/2023,Winscombe,South West,North Somerset,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
54,979,18/01/2023,Winscombe,South West,North Somerset,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
123,980,15/03/2023,Baldock,East of England,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
120,981,12/03/2023,Pegeia,Cyprus,,CY,0,29.98,Shipping,GBP,£,6.99,0,36.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
118,982,10/03/2023,Bristol,South West,England,GB,0,19.99,Shipping,GBP,£,2.99,0,22.98,0,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
117,983,10/03/2023,Dyssegård,Denmark,,DK,0,59.96,Shipping,GBP,£,6.99,0,66.95,0,,1,Two Months' Supply,2,29.98,,,,Unknown,Woocommerce
113,984,09/03/2023,London,Greater London,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
111,985,07/03/2023,Newton Abbot,South West,Outside US/Canada/Australia,GB,0,19.99,Shipping,GBP,£,3.99,0,23.98,0,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
110,986,07/03/2023,Harrogate,Yorkshire and the Humber,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
108,987,07/03/2023,Ilminster,South West,Somerset,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
106,988,06/03/2023,Coulsdon,Greater London,,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
105,989,06/03/2023,London,Greater London,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
104,990,06/03/2023,London,Greater London,,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
102,991,06/03/2023,Bristol,South West,,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
101,992,05/03/2023,Waterlooville,South East,Hants,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
98,993,03/03/2023,Hove,South East,East Sussex,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
97,994,03/03/2023,London,Greater London,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
96,995,03/03/2023,Ashford,South East,Middlesex,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
95,996,27/02/2023,Bristol,South West,,GB,0,59.96,Shipping,GBP,£,2.99,0,62.95,0,,1,Two Months' Supply,2,29.98,,,,Unknown,Woocommerce
38,996,17/01/2023,Bristol,South West,Bristol,GB,0,59.96,Shipping,GBP,£,2.99,0,62.95,0,,1,Two Months' Supply,2,29.98,,,,Unknown,Woocommerce
93,997,26/02/2023,Weston-Super-Mare,South West,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
89,998,20/02/2023,Bristol,South West,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
88,999,17/02/2023,Bristol,South West,Bristol,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
87,1000,12/02/2023,Bibury,South West,Gloucestershire,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
86,1001,10/02/2023,Fleet,South East,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
84,1002,08/02/2023,Redland,South West,Bristol,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
83,1003,08/02/2023,Motherwell,Scotland,Scotland,GB,0,19.99,Shipping,GBP,£,2.99,0,22.98,0,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
81,1004,06/02/2023,London,Greater London,United Kingdom,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
80,1005,06/02/2023,London,Greater London,,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
79,1006,05/02/2023,Rochester,South East,Kent,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
78,1007,04/02/2023,Caerphilly,Wales,Wales,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
76,1008,02/02/2023,Stratford Upon Avon,West Midlands,Warks,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
71,1009,24/01/2023,Bristol,South West,,GB,0,19.99,Shipping,GBP,£,2.99,0,22.98,0,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
68,1010,21/01/2023,Yate,South West,GB,GB,0,19.99,Shipping,GBP,£,2.99,0,22.98,0,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
67,1011,21/01/2023,Bristol,South West,England,GB,0,59.96,Shipping,GBP,£,2.99,0,62.95,0,,1,Two Months' Supply,2,29.98,,,,Unknown,Woocommerce
65,1012,20/01/2023,Bristol,South West,Bristol,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
62,1013,19/01/2023,Bristol,South West,,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
61,1014,18/01/2023,Bristol,South West,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
60,1015,18/01/2023,Stonehouse,South West,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
59,1016,18/01/2023,Highbridge,South West,Sometset,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
58,1017,18/01/2023,Bristol,South West,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
57,1018,18/01/2023,Bristol,South West,Bristol,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
56,1019,18/01/2023,Weston-Super-Mare,South West,England,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
55,1020,18/01/2023,Bristol,South West,,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
52,1021,18/01/2023,Bolton,North West,Lancashire,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
49,1022,18/01/2023,Bristol,South West,Bristol,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
48,1023,18/01/2023,Bradford-On-Avon,South West,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
46,1024,18/01/2023,Bristol,South West,Avon,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
45,1025,18/01/2023,Dartford,South East,Kent,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
42,1026,17/01/2023,Bristol,South West,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
41,1027,17/01/2023,Bristol,South West,Bristol,GB,0,19.99,Shipping,GBP,£,2.99,0,22.98,0,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
39,1028,17/01/2023,Bristol,South West,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
37,1029,17/01/2023,Bristol,South West,,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
36,1030,17/01/2023,Bristol,South West,Bristol,GB,0,29.98,Shipping,GBP,£,3.99,0,33.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
35,1031,17/01/2023,Bristol,South West,Bristol,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
